"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.78518249,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.02435951,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.629616134,
"ESP","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.539328503,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.427001157,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.585880251,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.52041551,
"ESP","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.659258956,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.608861527,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.346200217,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.295000101,
"ESP","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.217169436,
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-5.48725517,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-17.826255917,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q3",16.637933629,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.058975087,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2021-Q1",-0.228663315,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2021-Q2",1.352205559,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2021-Q3",3.108188446,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2021-Q4",2.26529089,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2022-Q1",-0.188858719,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2022-Q2",1.458973728,"P"
"ESP","QGDP","TOT","PC_CHGPP","Q","2022-Q3",0.23294816,"P"
"KOR","QGDP","TOT","PC_CHGPP","A","1961",6.935993,
"KOR","QGDP","TOT","PC_CHGPP","A","1962",3.895273,
"KOR","QGDP","TOT","PC_CHGPP","A","1963",9.020878,
"KOR","QGDP","TOT","PC_CHGPP","A","1964",9.473514,
"KOR","QGDP","TOT","PC_CHGPP","A","1965",7.318434,
"KOR","QGDP","TOT","PC_CHGPP","A","1966",11.993957,
"KOR","QGDP","TOT","PC_CHGPP","A","1967",9.079822,
"KOR","QGDP","TOT","PC_CHGPP","A","1968",13.165544,
"KOR","QGDP","TOT","PC_CHGPP","A","1969",14.561367,
"KOR","QGDP","TOT","PC_CHGPP","A","1970",10.052735,
"KOR","QGDP","TOT","PC_CHGPP","A","1971",10.545514,
"KOR","QGDP","TOT","PC_CHGPP","A","1972",7.214235,
"KOR","QGDP","TOT","PC_CHGPP","A","1973",14.89834,
"KOR","QGDP","TOT","PC_CHGPP","A","1974",9.511845,
"KOR","QGDP","TOT","PC_CHGPP","A","1975",7.840127,
"KOR","QGDP","TOT","PC_CHGPP","A","1976",13.22135,
"KOR","QGDP","TOT","PC_CHGPP","A","1977",12.335982,
"KOR","QGDP","TOT","PC_CHGPP","A","1978",10.952986,
"KOR","QGDP","TOT","PC_CHGPP","A","1979",8.671227,
"KOR","QGDP","TOT","PC_CHGPP","A","1980",-1.645688,
"KOR","QGDP","TOT","PC_CHGPP","A","1981",7.246119,
"KOR","QGDP","TOT","PC_CHGPP","A","1982",8.338136,
"KOR","QGDP","TOT","PC_CHGPP","A","1983",13.376174,
"KOR","QGDP","TOT","PC_CHGPP","A","1984",10.55164,
"KOR","QGDP","TOT","PC_CHGPP","A","1985",7.838864,
"KOR","QGDP","TOT","PC_CHGPP","A","1986",11.327261,
"KOR","QGDP","TOT","PC_CHGPP","A","1987",12.723659,
"KOR","QGDP","TOT","PC_CHGPP","A","1988",11.987777,
"KOR","QGDP","TOT","PC_CHGPP","A","1989",7.072866,
"KOR","QGDP","TOT","PC_CHGPP","A","1990",9.877577,
"KOR","QGDP","TOT","PC_CHGPP","A","1991",10.778032,
"KOR","QGDP","TOT","PC_CHGPP","A","1992",6.198663,
"KOR","QGDP","TOT","PC_CHGPP","A","1993",6.877473,
"KOR","QGDP","TOT","PC_CHGPP","A","1994",9.268647,
"KOR","QGDP","TOT","PC_CHGPP","A","1995",9.614565,
"KOR","QGDP","TOT","PC_CHGPP","A","1996",7.890703,
"KOR","QGDP","TOT","PC_CHGPP","A","1997",6.170566,
"KOR","QGDP","TOT","PC_CHGPP","A","1998",-5.12946,
"KOR","QGDP","TOT","PC_CHGPP","A","1999",11.466929,
"KOR","QGDP","TOT","PC_CHGPP","A","2000",9.060846,
"KOR","QGDP","TOT","PC_CHGPP","A","2001",4.8524,
"KOR","QGDP","TOT","PC_CHGPP","A","2002",7.725143,
"KOR","QGDP","TOT","PC_CHGPP","A","2003",3.147291,
"KOR","QGDP","TOT","PC_CHGPP","A","2004",5.197391,
"KOR","QGDP","TOT","PC_CHGPP","A","2005",4.308534,
"KOR","QGDP","TOT","PC_CHGPP","A","2006",5.264336,
"KOR","QGDP","TOT","PC_CHGPP","A","2007",5.799548,
"KOR","QGDP","TOT","PC_CHGPP","A","2008",3.012985,
"KOR","QGDP","TOT","PC_CHGPP","A","2009",0.792699,
"KOR","QGDP","TOT","PC_CHGPP","A","2010",6.804825,
"KOR","QGDP","TOT","PC_CHGPP","A","2011",3.685668,
"KOR","QGDP","TOT","PC_CHGPP","A","2012",2.402531,
"KOR","QGDP","TOT","PC_CHGPP","A","2013",3.164709,
"KOR","QGDP","TOT","PC_CHGPP","A","2014",3.202454,
"KOR","QGDP","TOT","PC_CHGPP","A","2015",2.809103,
"KOR","QGDP","TOT","PC_CHGPP","A","2016",2.946881715,
"KOR","QGDP","TOT","PC_CHGPP","A","2017",3.15963574,
"KOR","QGDP","TOT","PC_CHGPP","A","2018",2.907403774,
"KOR","QGDP","TOT","PC_CHGPP","A","2019",2.24397786,
"KOR","QGDP","TOT","PC_CHGPP","A","2020",-0.709409962,
"KOR","QGDP","TOT","PC_CHGPP","A","2021",4.145312857,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","1961-Q1",4.013559701,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1961-Q2",3.968464812,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1961-Q3",3.98271383,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1961-Q4",4.052759283,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1962-Q1",4.120104991,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1962-Q2",4.186414275,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1962-Q3",4.593795977,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1962-Q4",5.353575853,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1963-Q1",6.096019154,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1963-Q2",6.813210124,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1963-Q3",7.815201468,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1963-Q4",9.093899794,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1964-Q1",10.312366804,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1964-Q2",11.502868805,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1964-Q3",11.228235822,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1964-Q4",9.52607796,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1965-Q1",7.932758191,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1965-Q2",6.422489448,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1965-Q3",5.770324987,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1965-Q4",5.941480444,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1966-Q1",6.103648188,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1966-Q2",6.263107691,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1966-Q3",6.239657409,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1966-Q4",6.028594206,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1967-Q1",5.827578402,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.632259403,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1967-Q3",5.833420987,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1967-Q4",6.441395722,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1968-Q1",7.029301289,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1968-Q2",7.606982994,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1968-Q3",7.54069153,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1968-Q4",6.834903722,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1969-Q1",6.164891315,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1969-Q2",5.510473781,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1969-Q3",5.479421526,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1969-Q4",6.069005197,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1970-Q1",6.629729216,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1970-Q2",7.181340692,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1970-Q3",6.853289384,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1970-Q4",5.628723942,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1971-Q1",4.462871718,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1971-Q2",3.341550471,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1971-Q3",3.596275919,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1971-Q4",5.276770586,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1972-Q1",6.927996572,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1972-Q2",8.549659181,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1972-Q3",9.294404826,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1972-Q4",9.130326572,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1973-Q1",8.968920915,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1973-Q2",8.808347221,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1973-Q3",8.344813461,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1973-Q4",7.565879121,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1974-Q1",6.817828806,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1974-Q2",6.113170653,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1974-Q3",5.765248132,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1974-Q4",5.779068666,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1975-Q1",5.794445526,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1975-Q2",5.807360462,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1975-Q3",5.62137158,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1975-Q4",5.231910732,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1976-Q1",4.856796612,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1976-Q2",4.500615207,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1976-Q3",4.065831915,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1976-Q4",3.561167642,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1977-Q1",3.082236927,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1977-Q2",2.600360199,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.185988957,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1977-Q4",4.878946385,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1978-Q1",6.536367346,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1978-Q2",8.163617638,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1978-Q3",9.061140082,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1978-Q4",9.181234344,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1979-Q1",9.284450731,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1979-Q2",9.392878676,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1979-Q3",9.214405183,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1979-Q4",8.749299133,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1980-Q1",9.274204115,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1980-Q2",7.60676692,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1980-Q3",7.699434116,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1980-Q4",8.732685103,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1981-Q1",8.165443787,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1981-Q2",10.248938249,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1981-Q3",8.483372977,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1981-Q4",7.31911819,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1982-Q1",2.952408048,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1982-Q2",0.505059441,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1982-Q3",-0.736684843,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1982-Q4",-4.623492747,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1983-Q1",-3.468731128,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1983-Q2",-5.553618924,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1983-Q3",-4.079716111,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1983-Q4",-0.7995198,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1984-Q1",2.697849923,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1984-Q2",3.262564712,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1984-Q3",4.892367869,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1984-Q4",2.78553242,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1985-Q1",1.854300225,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1985-Q2",3.286314794,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1985-Q3",1.474999436,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1985-Q4",2.099227801,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1986-Q1",-1.668089743,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1986-Q2",-1.950427578,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1986-Q3",-4.409440916,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1986-Q4",-4.410904065,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1987-Q1",-1.9491274,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1987-Q2",1.111442286,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1987-Q3",3.178231352,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1987-Q4",4.710846071,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1988-Q1",3.385812321,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1988-Q2",0.309399098,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1988-Q3",0.325793806,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1988-Q4",1.102862183,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1989-Q1",3.697688495,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1989-Q2",4.071222174,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1989-Q3",5.88055836,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1989-Q4",2.896988348,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1990-Q1",3.200574501,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1990-Q2",5.399554526,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1990-Q3",4.88221389,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1990-Q4",7.160126077,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1991-Q1",5.16884013,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1991-Q2",4.510489789,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1991-Q3",3.295725258,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1991-Q4",3.841641702,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1992-Q1",3.547179937,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1992-Q2",3.658957609,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1992-Q3",4.42733631,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1992-Q4",2.660116445,"E"
"MEX","QGDP","TOT","PC_CHGPY","Q","1993-Q1",2.63141332,
"MEX","QGDP","TOT","PC_CHGPY","Q","1993-Q2",1.244317011,
"MEX","QGDP","TOT","PC_CHGPY","Q","1993-Q3",1.338355787,
"MEX","QGDP","TOT","PC_CHGPY","Q","1993-Q4",2.594036706,
"MEX","QGDP","TOT","PC_CHGPY","Q","1994-Q1",3.678492266,
"MEX","QGDP","TOT","PC_CHGPY","Q","1994-Q2",5.576140057,
"MEX","QGDP","TOT","PC_CHGPY","Q","1994-Q3",5.314461986,
"MEX","QGDP","TOT","PC_CHGPY","Q","1994-Q4",5.149109236,
"MEX","QGDP","TOT","PC_CHGPY","Q","1995-Q1",-1.903920294,
"MEX","QGDP","TOT","PC_CHGPY","Q","1995-Q2",-8.622774001,
"MEX","QGDP","TOT","PC_CHGPY","Q","1995-Q3",-7.603674573,
"MEX","QGDP","TOT","PC_CHGPY","Q","1995-Q4",-6.916454889,
"MEX","QGDP","TOT","PC_CHGPY","Q","1996-Q1",1.428225352,
"MEX","QGDP","TOT","PC_CHGPY","Q","1996-Q2",8.039144666,
"MEX","QGDP","TOT","PC_CHGPY","Q","1996-Q3",7.816926714,
"MEX","QGDP","TOT","PC_CHGPY","Q","1996-Q4",8.984388595,
"MEX","QGDP","TOT","PC_CHGPY","Q","1997-Q1",6.314924105,
"MEX","QGDP","TOT","PC_CHGPY","Q","1997-Q2",7.343932556,
"MEX","QGDP","TOT","PC_CHGPY","Q","1997-Q3",7.578959408,
"MEX","QGDP","TOT","PC_CHGPY","Q","1997-Q4",7.014186234,
"MEX","QGDP","TOT","PC_CHGPY","Q","1998-Q1",7.806581359,
"MEX","QGDP","TOT","PC_CHGPY","Q","1998-Q2",6.153118744,
"MEX","QGDP","TOT","PC_CHGPY","Q","1998-Q3",4.704012884,
"MEX","QGDP","TOT","PC_CHGPY","Q","1998-Q4",2.30705239,
"MEX","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.40052855,
"MEX","QGDP","TOT","PC_CHGPY","Q","1999-Q2",2.272671668,
"MEX","QGDP","TOT","PC_CHGPY","Q","1999-Q3",2.740039933,
"MEX","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.544306214,
"MEX","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.439232836,
"MEX","QGDP","TOT","PC_CHGPY","Q","2000-Q2",5.386261421,
"MEX","QGDP","TOT","PC_CHGPY","Q","2000-Q3",5.432065921,
"MEX","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.569104255,
"MEX","QGDP","TOT","PC_CHGPY","Q","2001-Q1",1.684103342,
"MEX","QGDP","TOT","PC_CHGPY","Q","2001-Q2",-0.362221714,
"MEX","QGDP","TOT","PC_CHGPY","Q","2001-Q3",-1.152998003,
"MEX","QGDP","TOT","PC_CHGPY","Q","2001-Q4",-0.926051077,
"MEX","QGDP","TOT","PC_CHGPY","Q","2002-Q1",-1.619024064,
"MEX","QGDP","TOT","PC_CHGPY","Q","2002-Q2",-0.188882194,
"MEX","QGDP","TOT","PC_CHGPY","Q","2002-Q3",0.374381259,
"MEX","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.255874424,
"MEX","QGDP","TOT","PC_CHGPY","Q","2003-Q1",2.180685612,
"MEX","QGDP","TOT","PC_CHGPY","Q","2003-Q2",1.497707937,
"MEX","QGDP","TOT","PC_CHGPY","Q","2003-Q3",0.664991297,
"MEX","QGDP","TOT","PC_CHGPY","Q","2003-Q4",1.534771312,
"MEX","QGDP","TOT","PC_CHGPY","Q","2004-Q1",2.720501946,
"MEX","QGDP","TOT","PC_CHGPY","Q","2004-Q2",4.067112232,
"MEX","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.882769918,
"MEX","QGDP","TOT","PC_CHGPY","Q","2004-Q4",4.116120642,
"MEX","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.840272714,
"MEX","QGDP","TOT","PC_CHGPY","Q","2005-Q2",1.559737597,
"MEX","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.6394971,
"MEX","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.98865126,
"MEX","QGDP","TOT","PC_CHGPY","Q","2006-Q1",4.62470155,
"MEX","QGDP","TOT","PC_CHGPY","Q","2006-Q2",5.346517515,
"MEX","QGDP","TOT","PC_CHGPY","Q","2006-Q3",4.75460528,
"MEX","QGDP","TOT","PC_CHGPY","Q","2006-Q4",3.288826649,
"MEX","QGDP","TOT","PC_CHGPY","Q","2007-Q1",2.221907501,
"MEX","QGDP","TOT","PC_CHGPY","Q","2007-Q2",2.01060397,
"MEX","QGDP","TOT","PC_CHGPY","Q","2007-Q3",2.370823889,
"MEX","QGDP","TOT","PC_CHGPY","Q","2007-Q4",2.517703186,
"MEX","QGDP","TOT","PC_CHGPY","Q","2008-Q1",1.613087523,
"MEX","QGDP","TOT","PC_CHGPY","Q","2008-Q2",1.585168196,
"MEX","QGDP","TOT","PC_CHGPY","Q","2008-Q3",1.284196704,
"MEX","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-0.759999826,
"MEX","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-5.66178413,
"MEX","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-7.755866322,
"MEX","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-5.017373448,
"MEX","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.84092629,
"MEX","QGDP","TOT","PC_CHGPY","Q","2010-Q1",4.540225186,
"MEX","QGDP","TOT","PC_CHGPY","Q","2010-Q2",7.285035812,
"MEX","QGDP","TOT","PC_CHGPY","Q","2010-Q3",4.836162769,
"MEX","QGDP","TOT","PC_CHGPY","Q","2010-Q4",3.920218089,
"MEX","QGDP","TOT","PC_CHGPY","Q","2011-Q1",3.623564759,
"MEX","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.048465757,
"MEX","QGDP","TOT","PC_CHGPY","Q","2011-Q3",4.06318218,
"MEX","QGDP","TOT","PC_CHGPY","Q","2011-Q4",3.942003403,
"MEX","QGDP","TOT","PC_CHGPY","Q","2012-Q1",3.831055736,
"MEX","QGDP","TOT","PC_CHGPY","Q","2012-Q2",4.19829646,
"MEX","QGDP","TOT","PC_CHGPY","Q","2012-Q3",2.756783926,
"MEX","QGDP","TOT","PC_CHGPY","Q","2012-Q4",2.971803937,
"MEX","QGDP","TOT","PC_CHGPY","Q","2013-Q1",2.561401871,
"MEX","QGDP","TOT","PC_CHGPY","Q","2013-Q2",1.126699838,
"MEX","QGDP","TOT","PC_CHGPY","Q","2013-Q3",1.461315306,
"MEX","QGDP","TOT","PC_CHGPY","Q","2013-Q4",1.189454698,
"MEX","QGDP","TOT","PC_CHGPY","Q","2014-Q1",1.628144696,
"MEX","QGDP","TOT","PC_CHGPY","Q","2014-Q2",3.512334626,
"MEX","QGDP","TOT","PC_CHGPY","Q","2014-Q3",2.873187984,
"MEX","QGDP","TOT","PC_CHGPY","Q","2014-Q4",3.40792546,
"MEX","QGDP","TOT","PC_CHGPY","Q","2015-Q1",3.262612129,
"MEX","QGDP","TOT","PC_CHGPY","Q","2015-Q2",3.158245433,
"MEX","QGDP","TOT","PC_CHGPY","Q","2015-Q3",4.109459398,
"MEX","QGDP","TOT","PC_CHGPY","Q","2015-Q4",2.73051497,
"MEX","QGDP","TOT","PC_CHGPY","Q","2016-Q1",2.761967688,
"MEX","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.971645068,
"MEX","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.711347779,
"MEX","QGDP","TOT","PC_CHGPY","Q","2016-Q4",3.141954769,
"MEX","QGDP","TOT","PC_CHGPY","Q","2017-Q1",3.032656974,
"MEX","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.915969661,
"MEX","QGDP","TOT","PC_CHGPY","Q","2017-Q3",1.57057044,
"MEX","QGDP","TOT","PC_CHGPY","Q","2017-Q4",1.843410809,
"MEX","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.508810059,
"MEX","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.115480088,
"MEX","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.823134733,
"MEX","QGDP","TOT","PC_CHGPY","Q","2018-Q4",1.295629002,
"MEX","QGDP","TOT","PC_CHGPY","Q","2019-Q1",0.206026875,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2019-Q2",-0.143511149,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2019-Q3",-0.182186088,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2019-Q4",-0.629260574,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-1.658315208,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-18.785313702,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-8.327676741,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-3.980786782,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-2.581556649,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2021-Q2",19.312004702,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2021-Q3",4.333121646,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2021-Q4",1.105147288,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2022-Q1",1.885268055,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2022-Q2",2.306522605,"P"
"MEX","QGDP","TOT","PC_CHGPY","Q","2022-Q3",4.317241728,"P"
"JPN","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.18434399,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.43451683,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1960-Q4",3.843474641,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q1",3.03976225,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q2",2.131381825,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.918908589,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1961-Q4",4.587967502,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.342397804,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.398081898,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.221843407,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1962-Q4",2.089625056,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.366700433,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1963-Q2",2.943448429,"E"
